LAKE NAME,DATE,SECCHI,LAKE TEMP,TIME,Year,Month,Day
Bailey,9/1/1997,1.67999633,24.0,10:40,1997,9,1
Echo,9/1/1997,1.31064,14.0,15:00,1997,9,1
Echo,9/1/1997,1.40208,13.0,14:10,1997,9,1
Flathead Marco Bay,9/1/1997,2.1336,19.0,10:50,1997,9,1
Peterson,9/2/1997,1.856232,22.0,11:30,1997,9,2
Peterson,9/2/1997,1.700784,24.0,12:30,1997,9,2
Beaver,9/3/1997,2.703576,21.0,15:00,1997,9,3
Beaver,9/3/1997,1.670304,,15:30,1997,9,3
Jette,9/3/1997,1.850136,22.0,11:00,1997,9,3
McDonald,9/3/1997,4.08773376,3.0,13:00,1997,9,3
Tepee,9/6/1997,0.97536,19.0,13:30,1997,9,6
Rogers,9/7/1997,0.88392,23.0,16:00,1997,9,7
Swan,9/8/1997,2.34696,16.0,15:15,1997,9,8
Flathead Somers Bay,9/10/1997,1.28016,21.0,11:00,1997,9,10
Flathead Mission View Terrace,9/10/1997,2.25552,18.0,11:00,1997,9,10
LakeoftheWoods,9/10/1997,2.68224,14.0,12:00,1997,9,10
Kintla,9/11/1997,3.3528,11.0,11:30,1997,9,11
Flathead Crescent Bay,9/13/1997,2.599944,15.0,11,1997,9,13
Flathead Sessions Point,9/13/1997,2.554224,16.0,9:30,1997,9,13
Whitefish,9/13/1997,2.80416,18.0,15:30,1997,9,13
Flathead Narrows Site 4,9/14/1997,2.322576,18.0,10:10,1997,9,14
Flathead Narrows Site 3,9/14/1997,2.414016,18.0,10:10,1997,9,14
Flathead Marco Bay,9/15/1997,2.10312,17.0,13:10,1997,9,15
Beaver,9/16/1997,2.01168,18.0,15:30,1997,9,16
Beaver,9/16/1997,1.84404,20.0,15:00,1997,9,16
Echo,9/16/1997,1.353312,10.0,14:00,1997,9,16
Echo,9/16/1997,2.292096,19.0,11:15,1997,9,16
Whitefish,9/19/1997,2.7432,16.0,7:00,1997,9,19
Flathead Conrad ,9/20/1997,2.276856,17.0,10:20,1997,9,20
Flathead North East Shore,9/21/1997,2.07264,14.4,10:45,1997,9,21
Jette,9/21/1997,1.591056,24.0,12:00,1997,9,21
Rogers,9/21/1997,1.237488,23.0,17:00,1997,9,21
Swan,9/22/1997,2.4384,15.0,20:00,1997,9,22
Lake Five,9/23/1997,2.04216,22.0,9:30,1997,9,23
Swan,9/23/1997,2.276856,13.0,13:00,1997,9,23
Halfmoon,9/25/1997,1.338072,20.0,19:00,1997,9,25
Kintla,9/25/1997,3.6576,12.0,11:15,1997,9,25
Flathead Somers Bay,9/26/1997,2.34696,18.0,10:20,1997,9,26
Flathead Mission View Terrace,9/26/1997,2.19456,15.0,10:20,1997,9,26
Tepee,9/27/1997,1.12776,15.0,19:00,1997,9,27
McDonald,9/29/1997,2.7432,12.7,11:00,1997,9,29
Bailey,9/30/1997,1.83483504,22.0,17:30,1997,9,30
Flathead Woods Bay,9/30/1997,2.04216,14.4,11:15,1997,9,30
Flathead North East Shore,9/30/1997,1.70688,13.9,11:30,1997,9,30
Swan,9/30/1997,2.4384,15.0,18:30,1997,9,30
Whitefish,9/30/1997,2.8956,16.0,19:45,1997,9,30
Echo,10/1/1997,1.9812,18.0,12:20,1997,10,1
Flathead Marco Bay,10/1/1997,1.362456,15.0,12:00,1997,10,1
Beaver,10/5/1997,1.43256,22.0,15:30,1997,10,5
Beaver,10/5/1997,1.46304,18.0,15:30,1997,10,5
Flathead Conrad ,10/7/1997,2.090928,14.0,12:45,1997,10,7
Flathead Somers Bay,10/8/1997,2.31648,15.0,10,1997,10,8
Flathead Mission View Terrace,10/8/1997,1.76784,13.0,10,1997,10,8
Halfmoon,10/11/1997,1.2192,24.0,19:15,1997,10,11
Tepee,10/12/1997,0.97536,15.0,16:00,1997,10,12
Whitefish,10/12/1997,3.07848,13.0,13:45,1997,10,12
Whitefish,10/12/1997,3.048,13.0,11:00,1997,10,12
Glen,10/13/1997,2.136648,14.0,13:45,1997,10,13
Glen,10/13/1997,2.505456,17.0,17:30,1997,10,13
Echo,10/15/1997,2.276856,21.0,15:30,1997,10,15
Echo,10/15/1997,2.036064,21.0,18:30,1997,10,15
Flathead Marco Bay,10/15/1997,1.88976,12.0,13:40,1997,10,15
McDonald,10/15/1997,3.995928,18.0,12:10,1997,10,15
Swan,10/16/1997,1.95072,11.0,10:45,1997,10,16
Rogers,10/17/1997,1.804416,11.0,10:30,1997,10,17
Swan,10/17/1997,1.795272,10.0,16:15,1997,10,17
Flathead Woods Bay,10/20/1997,3.07848,10.6,14:00,1997,10,20
Flathead North East Shore,10/20/1997,2.83464,8.9,8,1997,10,20
Beaver,10/22/1997,1.46304,17.0,14:00,1997,10,22
Beaver,10/22/1997,2.31648,10.0,14:00,1997,10,22
Flathead Conrad ,10/24/1997,2.9718,10.0,12:45,1997,10,24
Halfmoon,10/25/1997,1.670304,24.0,20:00,1997,10,25
Echo,11/2/1997,2.432304,21.0,14:20,1997,11,2
Echo,11/2/1997,2.206752,18.0,18:30,1997,11,2
Swan,11/4/1997,1.773936,7.0,13:50,1997,11,4
Flathead Somers Bay,11/6/1997,1.34112,13.0,14:45,1997,11,6
Flathead Mission View Terrace,11/6/1997,1.85928,10.0,14:45,1997,11,6
Beaver,11/10/1997,2.37744,20.0,18:00,1997,11,10
Beaver,11/10/1997,2.37744,20.0,10:15,1997,11,10
McDonald,11/12/1997,4.08432,12.5,1:00,1997,11,12
Flathead Marco Bay,11/15/1997,1.709928,7.0,10:45,1997,11,15
Swan,11/15/1997,1.58496,6.0,16:00,1997,11,15
Flathead Somers Bay,11/22/1997,1.55448,9.0,9:50,1997,11,22
Flathead Mission View Terrace,11/22/1997,2.19456,6.0,9:50,1997,11,22
Flathead Somers Bay,12/1/1997,1.6764,6.0,11:00,1997,12,1
Flathead Mission View Terrace,12/1/1997,1.76784,5.0,11:00,1997,12,1
Flathead Marco Bay,12/1/1997,1.566672,5.0,11:20,1997,12,1
Swan,12/2/1997,1.40208,5.0,19:45,1997,12,2
Flathead Marco Bay,12/13/1997,0.557784,5.4,12:00,1997,12,13
Flathead Conrad ,12/19/1997,1.207008,2.0,11:50,1997,12,19
Swan,12/21/1997,1.40208,2.0,8:10,1997,12,21
Flathead Somers Bay,12/31/1997,0.35052,3.0,11:25,1997,12,31
Flathead Mission View Terrace,12/31/1997,1.76784,4.0,11:25,1997,12,31
Flathead Marco Bay,12/31/1997,0.59436,3.0,10:50,1997,12,31
Flathead Marco Bay,1/15/1998,0.920496,2.0,14:40,1998,1,15
Beaver,1/28/1998,1.34112,19.0,12:00,1998,1,28
Flathead Marco Bay,2/1/1998,1.365504,2.0,15:00,1998,2,1
Flathead Marco Bay,2/1/1998,1.487424,3.0,9:30,1998,2,1
Flathead Marco Bay,3/1/1998,1.49352,3.0,9:30,1998,3,1
Flathead Conrad ,3/12/1998,2.286,3.0,13:55,1998,3,12
Swan,3/30/1998,2.31648,4.0,14:50,1998,3,30
Flathead Marco Bay,4/1/1998,1.533144,4.0,8:00,1998,4,1
McDonald,4/2/1998,5.388864,4.0,11:00,1998,4,2
Peterson,4/2/1998,1.524,20.0,13:00,1998,4,2
Halfmoon,4/13/1998,1.484376,27.0,19:35,1998,4,13
Flathead Marco Bay,4/15/1998,1.02108,6.0,9:15,1998,4,15
McDonald,4/17/1998,3.157728,5.0,12:25,1998,4,17
Swan,4/23/1998,1.95072,8.0,13:20,1998,4,23
Flathead Conrad ,4/26/1998,1.15824,8.0,12:00,1998,4,26
Halfmoon,4/29/1998,1.578864,28.0,15:10,1998,4,29
Flathead Somers Bay,5/1/1998,1.12776,11.0,9:30,1998,5,1
Flathead Marco Bay,5/1/1998,0.92964,12.0,9:00,1998,5,1
Beaver,5/3/1998,2.16408,15.0,15:30,1998,5,3
Glen,5/3/1998,2.286,17.0,13:00,1998,5,3
McDonald,5/4/1998,1.31064,8.0,11:00,1998,5,4
Lake Five,5/5/1998,2.877312,17.0,15:00,1998,5,5
Flathead Conrad ,5/8/1998,0.4572,13.0,15:35,1998,5,8
Swan,5/8/1998,1.2192,13.0,14:00,1998,5,8
Whitefish,5/9/1998,1.50876,13.0,11:00,1998,5,9
LakeoftheWoods,5/10/1998,1.76784,18.0,10:00,1998,5,10
Whitefish,5/10/1998,1.09728,12.0,15:35,1998,5,10
Whitefish,5/10/1998,0.9144,12.0,12:00,1998,5,10
Flathead Somers Bay,5/12/1998,0.73152,14.0,11:00,1998,5,12
Flathead Mission View Terrace,5/12/1998,0.33528,12.0,10:50,1998,5,12
Halfmoon,5/12/1998,1.533144,21.0,16:25,1998,5,12
Peterson,5/15/1998,1.43256,23.0,13:00,1998,5,15
Flathead Marco Bay,5/18/1998,0.387096,10.0,8:00,1998,5,18
Echo,5/19/1998,1.624584,17.0,12:15,1998,5,19
McCaffery,5/19/1998,0.96012,12.0,18:00,1998,5,19
Tepee,5/24/1998,1.0668,13.0,19:00,1998,5,24
Ashley,5/25/1998,2.9718,9.8,16:05,1998,5,25
Beaver,5/25/1998,2.49936,23.0,13:00,1998,5,25
Flathead Somers Bay,5/25/1998,0.39624,13.0,13:45,1998,5,25
Flathead Mission View Terrace,5/25/1998,0.73152,13.0,11:15,1998,5,25
Glen,5/25/1998,2.599944,19.0,13:00,1998,5,25
LakeoftheWoods,5/25/1998,2.07264,17.0,17:00,1998,5,25
McCaffery,5/25/1998,1.069848,20.5,18:30,1998,5,25
Tally,5/25/1998,1.61544,16.0,10:00,1998,5,25
Swan,5/28/1998,1.76784,12.0,10:50,1998,5,28
Rogers,5/29/1998,1.55448,16.0,14:00,1998,5,29
Flathead Conrad ,5/31/1998,0.54864,13.0,13:00,1998,5,31
Whitefish,5/31/1998,1.0668,13.0,15:50,1998,5,31
Whitefish,5/31/1998,0.74676,12.0,12:10,1998,5,31
Flathead Marco Bay,6/1/1998,0.249936,12.0,7:30,1998,6,1
McDonald,6/2/1998,2.045208,13.0,1:30,1998,6,2
Flathead Woods Bay,6/4/1998,1.20396,8.3,17:30,1998,6,4
Mary Ronan,6/4/1998,2.045208,20.0,11:15,1998,6,4
Mary Ronan,6/4/1998,1.594104,10.0,11:30,1998,6,4
Flathead Somers Bay,6/5/1998,0.39624,14.0,14:00,1998,6,5
Flathead Mission View Terrace,6/5/1998,0.57912,14.0,11:30,1998,6,5
Swan,6/6/1998,1.12776,13.0,19:25,1998,6,6
Tally,6/6/1998,1.524,12.0,9:00,1998,6,6
Little Bitterroot,6/8/1998,3.81,20.0,10:35,1998,6,8
Skyles,6/8/1998,1.15824,18.0,16:00,1998,6,8
McCaffery,6/9/1998,0.999744,21.0,9:45,1998,6,9
LakeoftheWoods,6/10/1998,2.37744,18.0,17:00,1998,6,10
Halfmoon,6/13/1998,0.996696,18.0,19:00,1998,6,13
Kintla,6/13/1998,6.096,20.0,11:30,1998,6,13
Kintla,6/13/1998,2.4384,10.0,8:00,1998,6,13
Tepee,6/13/1998,1.09728,11.0,17:45,1998,6,13
Glen,6/14/1998,2.045208,22.0,20:00,1998,6,14
Flathead Marco Bay,6/15/1998,0.649224,15.0,7:30,1998,6,15
Whitefish,6/17/1998,1.8288,15.0,12:50,1998,6,17
Whitefish,6/17/1998,1.73736,17.0,14:00,1998,6,17
Flathead Conrad ,6/18/1998,1.2192,14.0,14:15,1998,6,18
Flathead Woods Bay,6/18/1998,2.37744,15.5,18:15,1998,6,18
Flathead Somers Bay,6/18/1998,0.70104,15.0,11:45,1998,6,18
Flathead Mission View Terrace,6/18/1998,1.15824,14.0,11:15,1998,6,18
Swan,6/20/1998,1.6764,15.0,12:10,1998,6,20
Halfmoon,6/21/1998,1.02108,14.0,14:00,1998,6,21
Whitefish,6/21/1998,2.08788,18.0,12:15,1998,6,21
McDonald,6/22/1998,1.12776,8.0,2:30,1998,6,22
Swan,6/23/1998,0.9144,14.0,11:35,1998,6,23
LakeoftheWoods,6/24/1998,2.5908,17.0,12:00,1998,6,24
Peterson,6/27/1998,1.524,26.0,12:30,1998,6,27
Rogers,6/28/1998,1.03632,17.0,19:05,1998,6,28
Beaver,6/29/1998,2.4384,21.0,13:00,1998,6,29
Halfmoon,6/29/1998,1.252728,9.0,15:00,1998,6,29
Skyles,6/29/1998,0.743712,18.0,12:47,1998,6,29
Lake Five,6/30/1998,1.49352,5.0,17:00,1998,6,30
Whitefish,6/30/1998,2.08788,20.0,12:30,1998,6,30
Flathead Woods Bay,7/1/1998,3.048,15.0,9:00,1998,7,1
Flathead Marco Bay,7/1/1998,1.130808,16.0,7:15,1998,7,1
Flathead Somers Bay,7/2/1998,1.524,17.0,11:30,1998,7,2
Flathead Narrows Site 4,7/2/1998,2.98704,16.0,13:00,1998,7,2
Flathead Narrows Site 3,7/2/1998,3.252216,17.0,13:00,1998,7,2
Flathead Mission View Terrace,7/2/1998,1.58496,17.0,11:15,1998,7,2
Ashley,7/4/1998,2.04216,6.7,10:35,1998,7,4
Echo,7/4/1998,1.557528,20.0,15:52,1998,7,4
Glen,7/4/1998,2.322576,20.0,10:35,1998,7,4
Tepee,7/4/1998,1.524,11.0,10:53,1998,7,4
Bowman,7/5/1998,7.1628,18.0,13:32,1998,7,5
Flathead Conrad ,7/6/1998,1.95072,18.0,12:30,1998,7,6
Skyles,7/6/1998,1.3716,18.0,18:30,1998,7,6
Swan,7/6/1998,1.12776,16.0,14:30,1998,7,6
Whitefish,7/6/1998,2.16408,20.0,15:20,1998,7,6
Whitefish,7/6/1998,1.524,20.0,13:30,1998,7,6
Flathead Indian Bay,7/7/1998,2.68224,21.0,19:00,1998,7,7
Flathead Indian Bay,7/7/1998,2.86512,20.0,18:40,1998,7,7
Lake Five,7/8/1998,1.85928,12.0,12:00,1998,7,8
Halfmoon,7/9/1998,1.566672,10.0,14:40,1998,7,9
Swan,7/9/1998,1.79832,17.0,18:00,1998,7,9
LakeoftheWoods,7/10/1998,2.77368,23.0,18:00,1998,7,10
Flathead Somers Bay,7/11/1998,0.73152,20.0,11:15,1998,7,11
Flathead Mission View Terrace,7/11/1998,1.70688,20.0,13:10,1998,7,11
Swan,7/11/1998,1.85928,18.0,18:30,1998,7,11
Tally,7/11/1998,1.15824,12.0,13:30,1998,7,11
McCaffery,7/12/1998,0.9906,18.5,10:45,1998,7,12
Rogers,7/13/1998,1.64592,21.0,19:00,1998,7,13
Flathead Woods Bay,7/15/1998,2.83464,18.8,9:40,1998,7,15
Flathead Narrows Site 4,7/15/1998,2.88036,20.0,14:30,1998,7,15
Flathead Narrows Site 3,7/15/1998,2.88036,20.0,14:30,1998,7,15
Flathead Marco Bay,7/15/1998,1.578864,20.0,8:45,1998,7,15
Tepee,7/16/1998,1.524,18.0,11:13,1998,7,16
Tepee,7/16/1998,1.31064,19.0,10:46,1998,7,16
Ashley,7/18/1998,2.228088,7.3,12:10,1998,7,18
Bowman,7/18/1998,2.4384,13.0,13:15,1998,7,18
Glen,7/19/1998,2.1336,12.0,12:30,1998,7,19
Beaver,7/20/1998,1.670304,21.0,15:30,1998,7,20
Swan,7/20/1998,1.70688,20.0,10:50,1998,7,20
Whitefish,7/21/1998,2.5908,23.0,11:40,1998,7,21
Flathead Woods Bay,7/22/1998,3.2004,18.3,9:00,1998,7,22
Halfmoon,7/23/1998,1.856232,14.0,16:15,1998,7,23
McDonald,7/23/1998,3.715512,19.0,11:30,1998,7,23
Flathead Sessions Point,7/24/1998,2.56032,22.0,9:15,1998,7,24
Flathead Indian Bay,7/24/1998,3.2004,20.0,9:30,1998,7,24
Flathead East Mack Alley,7/24/1998,0.893064,22.0,9:30,1998,7,24
Flathead East Mack Alley,7/24/1998,2.88036,23.0,11:30,1998,7,24
Kintla,7/24/1998,2.1336,11.0,10:00,1998,7,24
Kintla,7/24/1998,3.6576,11.0,11:00,1998,7,24
Beaver,7/25/1998,1.804416,22.0,14:00,1998,7,25
LakeoftheWoods,7/25/1998,2.779776,26.0,18:30,1998,7,25
Tepee,7/26/1998,1.15824,19.0,17:14,1998,7,26
Rogers,7/27/1998,1.73736,25.0,9:00,1998,7,27
Swan,7/27/1998,2.22504,22.0,18:10,1998,7,27
Flathead Woods Bay,7/28/1998,3.2004,22.8,9:30,1998,7,28
Ashley,7/31/1998,1.664208,5.5,10:55,1998,7,31
Peterson,7/31/1998,1.70688,25.0,14:00,1998,7,31
Whitefish,7/31/1998,2.1336,24.0,11:15,1998,7,31
Flathead Marco Bay,8/1/1998,1.484376,22.0,18:15,1998,8,1
Echo,8/3/1998,1.487424,21.0,18:50,1998,8,3
Glen,8/3/1998,1.3716,19.0,11:20,1998,8,3
Swan,8/3/1998,1.9812,20.0,12:10,1998,8,3
Swan,8/3/1998,1.95072,21.0,17:00,1998,8,3
Whitefish,8/3/1998,2.667,21.0,11:30,1998,8,3
Whitefish,8/3/1998,2.95656,22.0,14:13,1998,8,3
Flathead Woods Bay,8/5/1998,3.23088,22.2,15:30,1998,8,5
Flathead Narrows Site 4,8/5/1998,3.252216,25.0,13:35,1998,8,5
Flathead Narrows Site 3,8/5/1998,3.32232,26.0,13:35,1998,8,5
Halfmoon,8/5/1998,1.252728,23.0,18:15,1998,8,5
Kintla,8/7/1998,3.9624,16.0,11:00,1998,8,7
Kintla,8/7/1998,4.8768,16.0,12:00,1998,8,7
Flathead Indian Bay,8/8/1998,3.048,23.0,16:30,1998,8,8
Flathead East Mack Alley,8/8/1998,3.15468,23.0,16:00,1998,8,8
Glen,8/8/1998,0.454152,12.0,17:00,1998,8,8
McCaffery,8/9/1998,1.115568,21.0,11:30,1998,8,9
Rogers,8/9/1998,1.43256,22.0,16:45,1998,8,9
LakeoftheWoods,8/10/1998,1.85928,23.0,17:30,1998,8,10
Swan,8/10/1998,2.40792,22.0,9:30,1998,8,10
Halfmoon,8/11/1998,1.207008,18.0,9:20,1998,8,11
Flathead Conrad ,8/12/1998,3.23088,23.0,10:05,1998,8,12
Flathead Woods Bay,8/12/1998,4.17576,23.0,9:30,1998,8,12
Flathead Somers Bay,8/12/1998,2.56032,23.0,11:30,1998,8,12
Flathead Mission View Terrace,8/12/1998,2.7432,23.0,16:15,1998,8,12
Lake Five,8/12/1998,2.08788,23.0,14:00,1998,8,12
Bowman,8/13/1998,1.524,14.0,16:00,1998,8,13
Flathead Narrows Site 4,8/13/1998,3.529584,23.0,13:45,1998,8,13
Flathead Narrows Site 3,8/13/1998,3.343656,23.0,13:45,1998,8,13
Flathead Crescent Bay,8/14/1998,3.44424,23.0,11:00,1998,8,14
Flathead Sessions Point,8/14/1998,3.157728,23.0,10:00,1998,8,14
Flathead Indian Bay,8/14/1998,3.39852,23.0,14:00,1998,8,14
Flathead East Mack Alley,8/14/1998,3.29184,23.0,13:00,1998,8,14
McDonald,8/14/1998,4.83108,17.5,10:15,1998,8,14
Flathead Marco Bay,8/15/1998,1.850136,23.0,9:00,1998,8,15
Beaver,8/17/1998,1.664208,21.0,15:30,1998,8,17
Beaver,8/17/1998,2.599944,22.0,17:00,1998,8,17
Whitefish,8/17/1998,1.76784,22.0,14:00,1998,8,17
Flathead Somers Bay,8/18/1998,2.22504,22.0,15:30,1998,8,18
Flathead Mission View Terrace,8/18/1998,2.80416,22.0,10:25,1998,8,18
Swan,8/18/1998,2.01168,19.0,16:30,1998,8,18
Swan,8/18/1998,2.01168,20.0,14:45,1998,8,18
LakeoftheWoods,8/20/1998,1.95072,20.0,13:30,1998,8,20
Kintla,8/21/1998,1.524,10.0,10:00,1998,8,21
Kintla,8/21/1998,3.6576,11.0,11:00,1998,8,21
Mary Ronan,8/21/1998,2.654808,21.0,10:38,1998,8,21
Skyles,8/22/1998,1.40208,24.0,18:30,1998,8,22
Tepee,8/22/1998,1.03632,14.0,16:40,1998,8,22
Bailey,8/23/1998,1.679993543,21.0,,1998,8,23
Bowman,8/23/1998,1.8288,17.0,16:57,1998,8,23
Peterson,8/24/1998,1.58496,15.0,10:45,1998,8,24
Flathead Woods Bay,8/25/1998,3.41376,20.0,13:30,1998,8,25
Halfmoon,8/25/1998,1.578864,21.0,10:40,1998,8,25
Swan,8/25/1998,2.337816,20.0,10:20,1998,8,25
Whitefish,8/25/1998,2.77368,19.0,13:05,1998,8,25
Whitefish,8/25/1998,3.38328,19.0,12:30,1998,8,25
Lake Five,8/26/1998,2.04216,20.0,18:00,1998,8,26
Ashley,8/27/1998,2.508504,8.2,10:40,1998,8,27
Ashley,8/27/1998,3.26136,10.7,10:15,1998,8,27
Kintla,8/27/1998,3.9624,12.0,13:00,1998,8,27
Kintla,8/27/1998,3.6576,13.0,11:00,1998,8,27
Swan,8/28/1998,2.49936,20.0,19:15,1998,8,28
Bailey,8/29/1998,1.169026823,19.0,18:00,1998,8,29
Bowman,8/29/1998,3.048,15.0,15:06,1998,8,29
Flathead Conrad ,8/29/1998,3.29184,26.0,16:00,1998,8,29
Flathead Crescent Bay,8/29/1998,3.29184,20.0,9:15,1998,8,29
Flathead Sessions Point,8/29/1998,3.29184,26.0,9:00,1998,8,29
Flathead Indian Bay,8/30/1998,2.8956,23.0,19:30,1998,8,30
Flathead East Mack Alley,8/30/1998,2.92608,22.0,19:00,1998,8,30
McCaffery,8/30/1998,0.97536,22.0,18:45,1998,8,30
Tally,8/30/1998,0.6096,18.0,14:00,1998,8,30
Flathead Somers Bay,8/31/1998,2.49936,20.0,14:40,1998,8,31
Flathead Mission View Terrace,8/31/1998,2.65176,20.0,10:25,1998,8,31
Lake Five,8/31/1998,2.04216,12.0,13:00,1998,8,31
Swan,8/31/1998,2.10312,22.0,16:45,1998,8,31
Flathead Narrows Site 4,9/1/1998,3.26136,22.0,13:45,1998,9,1
Flathead Narrows Site 3,9/1/1998,3.16992,22.0,13:45,1998,9,1
Flathead Marco Bay,9/1/1998,2.417064,21.0,9:40,1998,9,1
Rogers,9/2/1998,1.58496,20.0,11:00,1998,9,2
Flathead Narrows Site 4,9/4/1998,3.26136,20.0,12:45,1998,9,4
Flathead Narrows Site 3,9/4/1998,3.26136,20.0,12:45,1998,9,4
Kintla,9/4/1998,4.2672,14.0,11:00,1998,9,4
Kintla,9/4/1998,4.2672,14.0,11:00,1998,9,4
Ashley,9/5/1998,3.995928,13.1,11:05,1998,9,5
Whitefish,9/5/1998,2.77368,20.0,15:15,1998,9,5
Whitefish,9/5/1998,2.80416,20.0,13:00,1998,9,5
Bailey,9/7/1998,,,18:00,1998,9,7
Halfmoon,9/7/1998,1.61544,24.0,10:30,1998,9,7
Swan,9/7/1998,2.481072,18.0,14:00,1998,9,7
Whitefish,9/8/1998,1.95072,22.0,15:17,1998,9,8
Echo,9/9/1998,1.548384,20.0,14:00,1998,9,9
Little Bitterroot,9/9/1998,5.199888,17.2,11:05,1998,9,9
Flathead Woods Bay,9/10/1998,3.87096,20.5,11:15,1998,9,10
Tally,9/10/1998,0.82296,25.0,18:30,1998,9,10
Flathead Crescent Bay,9/12/1998,3.62712,20.0,10:00,1998,9,12
Flathead Somers Bay,9/12/1998,2.4384,20.0,17:00,1998,9,12
Flathead Sessions Point,9/12/1998,3.47472,20.0,9:27,1998,9,12
Flathead Mission View Terrace,9/12/1998,2.72796,20.0,10:00,1998,9,12
McDonald,9/13/1998,5.294376,18.5,1:00,1998,9,13
Whitefish,9/13/1998,1.76784,22.0,16:40,1998,9,13
Bailey,9/14/1998,2.167706632,22.0,17:00,1998,9,14
Lake Five,9/14/1998,1.764792,20.0,15:00,1998,9,14
McCaffery,9/14/1998,0.96012,21.0,9:00,1998,9,14
Swan,9/14/1998,2.19456,19.0,17:10,1998,9,14
Swan,9/14/1998,2.77368,19.0,18:00,1998,9,14
Flathead Woods Bay,9/15/1998,3.10896,20.0,9:45,1998,9,15
Flathead Marco Bay,9/15/1998,1.8696432,20.0,9:00,1998,9,15
Flathead Dayton Bay,9/15/1998,3.07848,70.0,,1998,9,15
Glen,9/19/1998,1.399032,15.0,14:54,1998,9,19
Kintla,9/19/1998,3.9624,16.0,12:00,1998,9,19
Kintla,9/19/1998,3.6576,15.0,12:00,1998,9,19
Ashley,9/20/1998,4.087368,13.4,9:40,1998,9,20
LakeoftheWoods,9/20/1998,2.75844,19.0,20:05,1998,9,20
LakeoftheWoods,9/20/1998,2.56032,16.0,10:00,1998,9,20
Whitefish,9/21/1998,3.01752,15.0,15:20,1998,9,21
Whitefish,9/23/1998,2.4384,17.0,18:45,1998,9,23
Whitefish,9/23/1998,2.56032,17.0,13:00,1998,9,23
Beaver,9/24/1998,2.414016,20.0,14:15,1998,9,24
Flathead Crescent Bay,9/24/1998,3.182112,22.0,9:40,1998,9,24
Swan,9/24/1998,1.9812,17.0,16:40,1998,9,24
Halfmoon,9/26/1998,1.764792,22.0,12:15,1998,9,26
Flathead Somers Bay,9/27/1998,1.46304,16.0,14:00,1998,9,27
Flathead Mission View Terrace,9/27/1998,2.286,17.0,9:15,1998,9,27
McCaffery,9/27/1998,2.01168,21.0,9:00,1998,9,27
Swan,9/28/1998,2.68224,16.0,20:30,1998,9,28
Flathead Conrad ,9/29/1998,2.77368,15.0,17:45,1998,9,29
Swan,9/30/1998,2.34696,15.0,10:15,1998,9,30
Whitefish,9/30/1998,3.048,17.4,16:10,1998,9,30
Whitefish,9/30/1998,2.7432,17.5,15:30,1998,9,30
Flathead Marco Bay,10/1/1998,2.023872,18.0,9:30,1998,10,1
LakeoftheWoods,10/1/1998,2.859024,17.0,13:00,1998,10,1
Whitefish,10/1/1998,2.1336,,16:00,1998,10,1
Little Bitterroot,10/3/1998,3.203448,14.4,13:00,1998,10,3
Peterson,10/3/1998,1.76784,15.0,16:00,1998,10,3
Bailey,10/4/1998,1.25419104,24.0,19:00,1998,10,4
Tepee,10/4/1998,1.18872,8.0,15:21,1998,10,4
Tepee,10/4/1998,1.61544,16.0,16:30,1998,10,4
Whitefish,10/4/1998,3.33756,12.0,10:00,1998,10,4
Flathead Somers Bay,10/6/1998,2.4384,14.0,10:00,1998,10,6
Flathead Mission View Terrace,10/6/1998,2.5908,14.0,14:10,1998,10,6
Rogers,10/6/1998,1.40208,12.0,12:00,1998,10,6
Echo,10/8/1998,1.648968,19.0,8:30,1998,10,8
Swan,10/9/1998,2.508504,11.0,18:30,1998,10,9
Glen,10/11/1998,1.524,23.0,16:00,1998,10,11
Lake Five,10/12/1998,2.04216,22.0,9:30,1998,10,12
Flathead Conrad ,10/13/1998,2.77368,15.0,15:00,1998,10,13
Swan,10/14/1998,1.88976,12.0,18:45,1998,10,14
Flathead Marco Bay,10/15/1998,1.905,13.0,15:30,1998,10,15
Beaver,10/19/1998,1.03632,18.0,15:00,1998,10,19
Swan,10/19/1998,2.40792,12.0,14:00,1998,10,19
Swan,10/22/1998,2.039112,9.0,17:00,1998,10,22
Bailey,10/24/1998,1.21548113,21.0,13:45,1998,10,24
Tepee,10/24/1998,1.3716,18.0,12:31,1998,10,24
Flathead Somers Bay,10/25/1998,2.52984,11.0,9:30,1998,10,25
Flathead Mission View Terrace,10/25/1998,2.94132,11.0,11:00,1998,10,25
Swan,10/26/1998,2.37744,8.0,18:30,1998,10,26
Halfmoon,10/28/1998,1.49352,18.0,9:20,1998,10,28
Halfmoon,11/1/1998,1.43256,19.0,10:30,1998,11,1
Flathead Somers Bay,11/2/1998,2.42316,10.0,10:00,1998,11,2
Flathead Mission View Terrace,11/2/1998,3.13944,11.0,11:30,1998,11,2
Flathead Marco Bay,11/2/1998,2.206752,11.0,9:30,1998,11,2
Flathead Dayton Bay,11/3/1998,2.77368,33.2,,1998,11,3
McDonald,11/4/1998,5.108448,14.0,12:15,1998,11,4
Peterson,11/6/1998,1.8288,14.0,0:35,1998,11,6
Flathead Somers Bay,11/7/1998,2.42316,9.0,18:00,1998,11,7
Flathead Mission View Terrace,11/7/1998,2.8956,9.0,11:15,1998,11,7
Halfmoon,11/8/1998,1.43256,15.0,15:10,1998,11,8
